,datum,RemediMax,VitaFlux,SynaptraZol,NeuroRevive,Immunoxen,RemediSol,Vitalisol,RestoraZen,Year,Month,Hour,Weekday Name
26,2017-01-02 10:00,1.0,2.0,0.0,4.1,2.0,0.0,0.0,0.0,2017,1,10,Monday
27,2017-01-02 11:00,4.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,2017,1,11,Monday
28,2017-01-02 12:00,0.0,0.0,0.4,10.4,4.0,0.0,10.0,1.0,2017,1,12,Monday
29,2017-01-02 13:00,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2017,1,13,Monday
30,2017-01-02 14:00,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2017,1,14,Monday
31,2017-01-02 15:00,1.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,2017,1,15,Monday
32,2017-01-02 16:00,0.0,1.0,0.0,4.2,0.0,0.0,2.0,0.0,2017,1,16,Monday
33,2017-01-02 17:00,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,2017,1,17,Monday
34,2017-01-02 18:00,0.0,0.0,1.0,0.3,2.0,0.0,0.0,0.0,2017,1,18,Monday
35,2017-01-02 19:00,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2017,1,19,Monday
36,2017-01-02 20:00,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2017,1,20,Monday
37,2017-01-02 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,21,Monday
38,2017-01-02 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,22,Monday
39,2017-01-02 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Monday
40,2017-01-03 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Tuesday
41,2017-01-03 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Tuesday
42,2017-01-03 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Tuesday
43,2017-01-03 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Tuesday
44,2017-01-03 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Tuesday
45,2017-01-03 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Tuesday
46,2017-01-03 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Tuesday
47,2017-01-03 7:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Tuesday
48,2017-01-03 8:00,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2017,1,8,Tuesday
49,2017-01-03 9:00,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2017,1,9,Tuesday
50,2017-01-03 10:00,0.0,0.0,1.0,9.0,3.0,0.0,5.0,0.0,2017,1,10,Tuesday
51,2017-01-03 11:00,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2017,1,11,Tuesday
52,2017-01-03 12:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,1,12,Tuesday
53,2017-01-03 13:00,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2017,1,13,Tuesday
54,2017-01-03 14:00,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,2017,1,14,Tuesday
55,2017-01-03 15:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,1,15,Tuesday
56,2017-01-03 16:00,0.0,0.0,0.3,6.0,0.0,0.0,0.0,0.0,2017,1,16,Tuesday
57,2017-01-03 17:00,0.0,0.0,0.0,1.25,1.0,0.0,0.0,0.0,2017,1,17,Tuesday
58,2017-01-03 18:00,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2017,1,18,Tuesday
59,2017-01-03 19:00,0.0,0.0,3.0,9.0,0.0,0.0,4.0,1.0,2017,1,19,Tuesday
60,2017-01-03 20:00,0.0,0.0,0.0,0.6,3.0,0.0,0.0,0.0,2017,1,20,Tuesday
61,2017-01-03 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,21,Tuesday
62,2017-01-03 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,22,Tuesday
63,2017-01-03 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Tuesday
64,2017-01-04 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Wednesday
65,2017-01-04 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Wednesday
66,2017-01-04 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Wednesday
67,2017-01-04 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Wednesday
68,2017-01-04 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Wednesday
69,2017-01-04 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Wednesday
70,2017-01-04 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Wednesday
71,2017-01-04 7:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Wednesday
72,2017-01-04 8:00,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2017,1,8,Wednesday
73,2017-01-04 9:00,0.0,0.0,1.0,5.2,2.0,0.0,0.0,0.0,2017,1,9,Wednesday
74,2017-01-04 10:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2017,1,10,Wednesday
75,2017-01-04 11:00,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,2017,1,11,Wednesday
76,2017-01-04 12:00,1.0,2.0,2.0,12.9,3.0,0.0,0.0,0.0,2017,1,12,Wednesday
77,2017-01-04 13:00,2.0,1.0,3.0,12.0,2.0,0.0,0.0,0.0,2017,1,13,Wednesday
78,2017-01-04 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,14,Wednesday
79,2017-01-04 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,15,Wednesday
80,2017-01-04 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,16,Wednesday
81,2017-01-04 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,17,Wednesday
82,2017-01-04 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,18,Wednesday
83,2017-01-04 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,19,Wednesday
84,2017-01-04 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,20,Wednesday
85,2017-01-04 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,21,Wednesday
86,2017-01-04 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,22,Wednesday
87,2017-01-04 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Wednesday
88,2017-01-05 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Thursday
89,2017-01-05 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Thursday
90,2017-01-05 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Thursday
91,2017-01-05 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Thursday
92,2017-01-05 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Thursday
93,2017-01-05 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Thursday
94,2017-01-05 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Thursday
95,2017-01-05 7:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Thursday
96,2017-01-05 8:00,0.0,0.0,0.0,1.4,1.0,0.0,0.0,0.0,2017,1,8,Thursday
97,2017-01-05 9:00,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2017,1,9,Thursday
98,2017-01-05 10:00,0.0,0.0,1.0,0.3,0.0,0.0,3.0,0.0,2017,1,10,Thursday
99,2017-01-05 11:00,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2017,1,11,Thursday
100,2017-01-05 12:00,1.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,2017,1,12,Thursday
101,2017-01-05 13:00,1.0,0.0,0.0,8.0,1.0,2.0,0.0,1.0,2017,1,13,Thursday
102,2017-01-05 14:00,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2017,1,14,Thursday
103,2017-01-05 15:00,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2017,1,15,Thursday
104,2017-01-05 16:00,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2017,1,16,Thursday
105,2017-01-05 17:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2017,1,17,Thursday
106,2017-01-05 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,18,Thursday
107,2017-01-05 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,19,Thursday
108,2017-01-05 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,20,Thursday
109,2017-01-05 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,21,Thursday
110,2017-01-05 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,22,Thursday
111,2017-01-05 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Thursday
112,2017-01-06 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Friday
113,2017-01-06 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Friday
114,2017-01-06 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Friday
115,2017-01-06 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Friday
116,2017-01-06 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Friday
117,2017-01-06 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Friday
118,2017-01-06 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Friday
119,2017-01-06 7:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Friday
120,2017-01-06 8:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,8,Friday
121,2017-01-06 9:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,9,Friday
122,2017-01-06 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,10,Friday
123,2017-01-06 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,11,Friday
124,2017-01-06 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,12,Friday
125,2017-01-06 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,13,Friday
126,2017-01-06 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,14,Friday
127,2017-01-06 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,15,Friday
128,2017-01-06 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,16,Friday
129,2017-01-06 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,17,Friday
130,2017-01-06 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,18,Friday
131,2017-01-06 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,19,Friday
132,2017-01-06 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,20,Friday
133,2017-01-06 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,21,Friday
134,2017-01-06 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,22,Friday
135,2017-01-06 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Friday
136,2017-01-07 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Saturday
137,2017-01-07 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Saturday
138,2017-01-07 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Saturday
139,2017-01-07 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Saturday
140,2017-01-07 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Saturday
141,2017-01-07 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Saturday
142,2017-01-07 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Saturday
143,2017-01-07 7:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Saturday
144,2017-01-07 8:00,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2017,1,8,Saturday
145,2017-01-07 9:00,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2017,1,9,Saturday
146,2017-01-07 10:00,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2017,1,10,Saturday
147,2017-01-07 11:00,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2017,1,11,Saturday
148,2017-01-07 12:00,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2017,1,12,Saturday
149,2017-01-07 13:00,0.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,2017,1,13,Saturday
150,2017-01-07 14:00,0.33,0.0,0.0,10.2,2.0,0.0,0.0,0.0,2017,1,14,Saturday
151,2017-01-07 15:00,1.0,0.0,0.0,2.4,1.0,1.0,0.0,0.0,2017,1,15,Saturday
152,2017-01-07 16:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,1,16,Saturday
153,2017-01-07 17:00,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,2017,1,17,Saturday
154,2017-01-07 18:00,1.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,2017,1,18,Saturday
155,2017-01-07 19:00,0.0,0.0,1.5,0.0,2.0,0.0,0.0,0.0,2017,1,19,Saturday
156,2017-01-07 20:00,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2017,1,20,Saturday
157,2017-01-07 21:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2017,1,21,Saturday
158,2017-01-07 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,22,Saturday
159,2017-01-07 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Saturday
160,2017-01-08 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Sunday
161,2017-01-08 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Sunday
162,2017-01-08 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Sunday
163,2017-01-08 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Sunday
164,2017-01-08 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Sunday
165,2017-01-08 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Sunday
166,2017-01-08 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Sunday
167,2017-01-08 7:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,1,7,Sunday
168,2017-01-08 8:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,8,Sunday
169,2017-01-08 9:00,0.0,0.34,0.0,5.0,1.0,0.0,0.0,0.0,2017,1,9,Sunday
170,2017-01-08 10:00,0.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0,2017,1,10,Sunday
171,2017-01-08 11:00,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,2017,1,11,Sunday
172,2017-01-08 12:00,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2017,1,12,Sunday
173,2017-01-08 13:00,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,2017,1,13,Sunday
174,2017-01-08 14:00,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2017,1,14,Sunday
175,2017-01-08 15:00,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2017,1,15,Sunday
176,2017-01-08 16:00,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2017,1,16,Sunday
177,2017-01-08 17:00,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2017,1,17,Sunday
178,2017-01-08 18:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,1,18,Sunday
179,2017-01-08 19:00,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,2017,1,19,Sunday
180,2017-01-08 20:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2017,1,20,Sunday
181,2017-01-08 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,21,Sunday
182,2017-01-08 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,22,Sunday
183,2017-01-08 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Sunday
184,2017-01-09 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Monday
185,2017-01-09 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Monday
186,2017-01-09 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Monday
187,2017-01-09 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Monday
188,2017-01-09 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Monday
189,2017-01-09 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Monday
190,2017-01-09 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Monday
191,2017-01-09 7:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Monday
192,2017-01-09 8:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2017,1,8,Monday
193,2017-01-09 9:00,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2017,1,9,Monday
194,2017-01-09 10:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2017,1,10,Monday
195,2017-01-09 11:00,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2017,1,11,Monday
196,2017-01-09 12:00,0.0,0.0,0.0,10.3,1.0,1.0,0.0,0.0,2017,1,12,Monday
197,2017-01-09 13:00,2.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,2017,1,13,Monday
198,2017-01-09 14:00,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2017,1,14,Monday
199,2017-01-09 15:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,1,15,Monday
200,2017-01-09 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,16,Monday
201,2017-01-09 17:00,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,2017,1,17,Monday
202,2017-01-09 18:00,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,1,18,Monday
203,2017-01-09 19:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,1,19,Monday
204,2017-01-09 20:00,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2017,1,20,Monday
205,2017-01-09 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,21,Monday
206,2017-01-09 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,22,Monday
207,2017-01-09 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Monday
208,2017-01-10 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Tuesday
209,2017-01-10 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Tuesday
210,2017-01-10 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Tuesday
211,2017-01-10 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Tuesday
212,2017-01-10 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Tuesday
213,2017-01-10 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Tuesday
214,2017-01-10 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Tuesday
215,2017-01-10 7:00,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2017,1,7,Tuesday
216,2017-01-10 8:00,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,2017,1,8,Tuesday
217,2017-01-10 9:00,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2017,1,9,Tuesday
218,2017-01-10 10:00,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2017,1,10,Tuesday
219,2017-01-10 11:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.2,2017,1,11,Tuesday
220,2017-01-10 12:00,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,2017,1,12,Tuesday
221,2017-01-10 13:00,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2017,1,13,Tuesday
222,2017-01-10 14:00,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2017,1,14,Tuesday
223,2017-01-10 15:00,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2017,1,15,Tuesday
224,2017-01-10 16:00,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,2017,1,16,Tuesday
225,2017-01-10 17:00,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2017,1,17,Tuesday
226,2017-01-10 18:00,0.0,0.34,2.4,1.0,1.0,0.0,0.0,0.0,2017,1,18,Tuesday
227,2017-01-10 19:00,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2017,1,19,Tuesday
228,2017-01-10 20:00,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2017,1,20,Tuesday
229,2017-01-10 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,21,Tuesday
230,2017-01-10 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,22,Tuesday
231,2017-01-10 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Tuesday
232,2017-01-11 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Wednesday
233,2017-01-11 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Wednesday
234,2017-01-11 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Wednesday
235,2017-01-11 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Wednesday
236,2017-01-11 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Wednesday
237,2017-01-11 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Wednesday
238,2017-01-11 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Wednesday
239,2017-01-11 7:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Wednesday
240,2017-01-11 8:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,8,Wednesday
241,2017-01-11 9:00,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2017,1,9,Wednesday
